Field	Time	LHJC_X	LHJC_Y	LHJC_Z	RHJC_X	RHJC_Y	RHJC_Z	LKJC_X	LKJC_Y	LKJC_Z	RKJC_X	RKJC_Y	RKJC_Z	LAJC_X	LAJC_Y	LAJC_Z	RAJC_X	RAJC_Y	RAJC_Z	PELO_X	PELO_Y	PELO_Z	PELP_X	PELP_Y	PELP_Z	LTOO_X	LTOO_Y	LTOO_Z	RTOO_X	RTOO_Y	RTOO_Z	TRXO_X	TRXO_Y	TRXO_Z	TRXP_X	TRXP_Y	TRXP_Z
193	1.9200	160.595505	-1379.392578	855.444092	307.780304	-1385.642334	850.559814	141.930054	-1225.467529	471.434418	307.131683	-1533.703491	464.508087	156.384323	-1067.508667	84.372719	276.399689	-1712.200562	102.128967	234.187912	-1382.517578	853.002014	239.347595	-1371.087402	999.865967	127.644554	-918.277527	134.370804	298.082886	-1559.610229	46.489471	208.407791	-1307.085449	1339.587402	215.864670	-1331.141724	1143.108276
194	1.9300	158.962646	-1363.000977	854.084290	306.114166	-1369.616455	848.703979	141.343658	-1207.292358	471.345795	306.937714	-1519.462891	463.484161	157.676407	-1060.532715	81.111839	277.701996	-1708.984863	106.732834	232.538422	-1366.308838	851.394165	238.204956	-1355.287231	998.270691	129.726563	-908.726868	123.177414	297.915222	-1558.725098	44.578617	206.720627	-1291.687622	1337.953125	214.411652	-1315.580566	1141.476563
195	1.9400	157.261841	-1346.660767	852.992065	304.379181	-1353.544922	847.044678	140.657761	-1189.005981	471.622375	306.679718	-1504.140625	462.351959	158.841080	-1055.171631	78.021706	278.983002	-1704.954224	112.037201	230.820541	-1350.103027	850.018433	237.056549	-1339.473511	996.900757	132.106400	-900.938538	111.084282	297.706604	-1557.792114	42.449772	205.025040	-1276.251221	1336.575439	212.979721	-1299.975220	1140.110352
196	1.9500	155.501526	-1330.402222	852.179016	302.583527	-1337.467651	845.602661	139.878235	-1170.759521	472.198883	306.386108	-1487.545898	461.054932	159.804520	-1050.979370	75.357887	280.212830	-1699.839722	118.050064	229.042526	-1333.935059	848.890869	235.903351	-1323.677612	995.771667	134.442673	-894.838562	99.285507	297.670654	-1556.832153	39.987415	203.340103	-1260.792114	1335.466187	211.581451	-1284.353027	1139.022949
197	1.9600	153.692551	-1314.255005	851.651184	300.737518	-1321.425659	844.396240	139.022232	-1152.727295	472.995544	306.095856	-1469.485962	459.525787	160.542175	-1047.634277	73.256371	281.365936	-1693.356445	124.741882	227.215057	-1317.840332	848.023743	234.745239	-1307.931519	994.895813	136.469208	-890.234619	88.798698	297.727478	-1555.781006	37.248993	201.686050	-1245.328247	1334.631958	210.229034	-1268.743164	1138.222656
198	1.9700	151.847763	-1298.247192	851.409180	298.853821	-1305.459717	843.441467	138.116791	-1135.102173	473.921967	305.847076	-1449.804199	457.700653	161.075089	-1044.929565	71.744446	282.418671	-1685.234985	132.045563	225.350800	-1301.853516	847.425415	233.581268	-1292.266846	994.281250	138.088135	-886.828247	80.187286	297.556824	-1554.863892	33.943901	200.083557	-1229.877808	1334.074951	208.934311	-1253.174683	1137.712158
199	1.9800	149.981644	-1282.405029	851.448669	296.946777	-1289.609131	842.751831	137.195145	-1118.086304	474.884094	305.665253	-1428.417480	455.540344	161.455170	-1042.736938	70.770630	283.348633	-1675.253052	139.861816	223.464218	-1286.007202	847.100281	232.409256	-1276.713013	993.933105	139.352661	-884.309204	73.574448	297.167267	-1554.939697	29.483051	198.552856	-1214.460693	1333.794067	207.707413	-1237.676758	1137.490356
200	1.9900	148.109512	-1266.751831	851.761169	295.032104	-1273.909668	842.338196	136.291382	-1101.879761	475.793213	305.554718	-1405.343018	453.053497	161.744980	-1040.977661	70.235771	284.134430	-1663.259399	148.069580	221.570816	-1270.330933	847.049683	231.226761	-1261.296509	993.853760	140.378204	-882.430725	68.807594	296.629150	-1556.737915	24.187542	197.113083	-1199.096069	1333.784546	206.557327	-1222.276733	1137.551758
201	2.0000	146.247101	-1251.308472	852.334961	293.126495	-1258.392578	842.208740	135.435577	-1086.663208	476.576111	305.497559	-1380.700928	450.313171	161.997925	-1039.599609	70.021477	284.756683	-1649.181152	156.533890	219.686813	-1254.850464	847.271912	230.030869	-1246.039917	994.042725	141.261566	-881.024658	65.584816	296.059540	-1558.951416	20.223385	195.781204	-1183.802368	1334.039917	205.491058	-1206.998535	1137.888672
202	2.0100	144.409698	-1236.091553	853.155823	291.246490	-1243.083252	842.369080	134.649567	-1072.584106	477.182281	305.459534	-1354.694336	447.459503	162.247208	-1038.557861	70.012177	285.198364	-1633.013306	165.107605	217.828125	-1239.587402	847.762451	228.818420	-1230.961548	994.497192	142.041153	-879.984375	63.540905	295.728394	-1557.521362	20.056568	194.571503	-1168.596436	1334.552124	204.513596	-1191.863037	1138.491211
203	2.0200	142.611588	-1221.114746	854.207886	289.408142	-1228.000854	842.821960	133.944962	-1059.744507	477.587646	305.399811	-1327.578003	444.688904	162.505371	-1037.799927	70.109261	285.445862	-1614.800659	173.626999	216.009888	-1224.557861	848.514893	227.586334	-1216.074341	995.212952	142.699860	-879.235168	62.320934	295.901428	-1549.721680	23.609913	193.494797	-1153.493164	1335.311646	203.628006	-1176.885986	1139.347046
204	2.0300	140.865356	-1206.386963	855.473755	287.625946	-1213.157471	843.566833	133.322815	-1048.196899	477.793427	305.279266	-1299.624390	442.230560	162.770065	-1037.263428	70.238365	285.491272	-1594.622314	181.906158	214.245651	-1209.772217	849.520325	226.331726	-1201.385864	996.182861	143.198120	-878.712036	61.628277	296.798431	-1535.615112	29.459435	192.558029	-1138.505493	1336.308838	202.834747	-1162.079468	1140.444214
205	2.0400	139.181610	-1191.913574	856.934875	285.912506	-1198.558838	844.599426	132.774933	-1037.945435	477.821594	305.065918	-1271.098389	440.315887	163.031235	-1036.882324	70.350800	285.334015	-1572.578857	189.736649	212.547073	-1195.236206	850.767212	225.051849	-1186.898193	997.397339	143.510406	-878.352539	61.242352	298.324097	-1516.810425	36.208645	191.764008	-1123.642700	1337.531982	202.132370	-1147.448975	1141.768677
206	2.0500	137.568619	-1177.695679	858.571655	284.278015	-1184.203491	845.911133	132.286057	-1028.950562	477.707977	304.737671	-1242.242432	439.147614	163.276566	-1036.595459	70.421013	284.980774	-1548.786743	196.895081	210.923309	-1180.949707	852.241455	223.744797	-1172.608521	998.843994	143.641724	-878.097229	61.013111	299.921326	-1495.050537	42.820683	191.111252	-1108.911499	1338.969238	201.516617	-1132.995361	1143.306152
207	2.0600	136.032593	-1163.730591	860.362366	282.730133	-1170.084961	847.488464	131.836624	-1021.137695	477.495209	304.282318	-1213.275635	438.872223	163.494385	-1036.354004	70.441414	284.444244	-1523.374268	203.158188	209.381378	-1166.907959	853.925476	222.408966	-1158.508789	1000.506592	143.626038	-877.895874	60.848057	300.922150	-1470.793823	48.841953	190.594040	-1094.315430	1340.605225	200.981110	-1118.714355	1145.039551
208	2.0700	134.577972	-1150.012207	862.283325	281.274475	-1156.190918	849.312317	131.405975	-1014.404297	477.226837	303.696808	-1184.396362	439.561005	163.675339	-1036.124268	70.416588	283.740387	-1496.479370	208.321671	207.926224	-1153.101563	855.797852	221.044525	-1144.587646	1002.364258	143.510925	-877.711182	60.700260	301.039795	-1443.558228	54.212013	190.202942	-1079.853638	1342.423706	200.517883	-1104.596436	1146.950439
209	2.0800	133.207413	-1136.530518	864.308655	279.914124	-1142.505005	851.357727	130.974945	-1008.629578	476.942749	302.986053	-1155.787598	441.203033	163.813385	-1035.888794	70.358231	282.885559	-1468.244263	212.217422	206.560776	-1139.517944	857.833191	219.652588	-1130.830688	1004.391846	143.338074	-877.520630	60.560017	300.227875	-1413.546265	58.734245	189.925110	-1065.523193	1344.403809	200.116608	-1090.629150	1149.016968
210	2.0900	131.922607	-1123.271973	866.409790	278.650726	-1129.007080	853.593872	130.528336	-1003.681396	476.676636	302.161957	-1127.616577	443.711304	163.906372	-1035.641602	70.281364	281.894257	-1438.810303	214.726288	205.286682	-1126.139526	860.001892	218.236481	-1117.220703	1006.559143	143.134186	-877.314880	60.439163	298.633514	-1381.340454	62.191925	189.745056	-1051.317261	1346.522217	199.766190	-1076.795654	1151.214478
211	2.1000	130.724228	-1110.220459	868.555786	277.484222	-1115.674194	855.984253	130.056091	-999.426880	476.454254	301.242737	-1100.028076	446.941315	163.956497	-1035.384888	70.201851	280.778900	-1408.309937	215.784012	204.104233	-1112.947388	862.270081	216.801208	-1103.739990	1008.831665	142.916107	-877.094299	60.346699	296.530884	-1347.334839	64.510628	189.645386	-1037.226563	1348.750366	199.454865	-1063.077881	1153.513672
212	2.1100	129.612198	-1097.356445	870.713562	276.413177	-1102.481201	858.486938	129.554260	-995.736816	476.293549	300.251099	-1073.136597	450.716248	163.970108	-1035.123169	70.134644	279.549866	-1376.861938	215.380859	203.012711	-1099.918823	864.600281	215.353714	-1090.369629	1011.170349	142.694565	-876.864319	60.275158	294.237000	-1311.603027	65.797142	189.607681	-1023.239868	1351.056030	199.170517	-1049.456177	1155.881958
213	2.1200	128.586105	-1084.658447	872.848328	275.435425	-1089.401855	861.055969	129.024597	-992.491821	476.204590	299.212463	-1047.017090	454.852539	163.957092	-1034.859497	70.092613	278.217529	-1344.564697	213.553101	202.010773	-1087.030151	866.952209	213.902939	-1077.091187	1013.533569	142.473007	-876.630737	60.204044	292.086121	-1273.896362	66.368324	189.613327	-1009.343750	1353.402832	198.901566	-1035.910522	1158.283081
214	2.1300	127.644760	-1072.103027	874.924377	274.547577	-1076.408813	863.641663	128.474213	-989.583984	476.191223	298.151581	-1021.699280	459.179718	163.929657	-1034.592407	70.085457	276.794403	-1311.491577	210.370743	201.096176	-1074.256104	869.283081	212.459518	-1063.886963	1015.876587	142.249527	-876.395752	60.109837	290.362366	-1233.868286	66.703613	189.644363	-995.524292	1355.750854	198.637817	-1022.422119	1160.677612
215	2.1400	126.786438	-1059.664795	876.905823	273.745575	-1063.475464	866.192444	127.914383	-986.917236	476.251648	297.089294	-997.176941	463.551636	163.900970	-1034.314209	70.118942	275.296722	-1277.689331	205.925781	200.266022	-1061.570313	871.549194	211.034851	-1050.739258	1018.154175	142.022629	-876.155457	59.976227	289.162292	-1191.813599	67.063248	189.684219	-981.766785	1358.056641	198.370438	-1008.972961	1163.022461
216	2.1500	126.008781	-1047.318237	878.757202	273.024536	-1050.575684	868.655945	127.359512	-984.407166	476.379883	296.039093	-973.417542	467.849731	163.883896	-1034.012817	70.194229	273.745117	-1243.176392	200.322693	199.516647	-1048.947021	873.706604	209.641617	-1037.632568	1020.320862	141.798752	-875.899048	59.800926	288.374390	-1148.824097	67.156082	189.718201	-968.056641	1360.275391	198.092773	-995.547729	1165.274414
217	2.1600	125.308868	-1035.036865	880.444214	272.379272	-1037.684570	870.980103	126.825897	-981.977234	476.566589	295.005249	-950.381287	471.979523	163.889664	-1033.672241	70.307549	272.164581	-1207.945923	193.674225	198.844070	-1036.360718	875.712219	208.292465	-1024.551636	1022.332703	141.596466	-875.609009	59.595322	288.031525	-1105.141479	67.067711	189.734100	-954.379761	1362.360840	197.800018	-982.132568	1167.387939
218	2.1700	124.683144	-1022.794983	881.935242	271.804016	-1024.779053	873.115173	126.330376	-979.559204	476.800049	293.983887	-928.035461	475.863556	163.927307	-1033.275146	70.450905	270.583435	-1171.968994	186.101242	198.243591	-1023.787170	877.525269	207.000427	-1011.483459	1024.147949	141.441528	-875.264160	59.377724	288.213928	-1060.425903	67.370369	189.722397	-940.722778	1364.267456	197.489990	-968.716675	1169.319580
219	2.1800	124.127502	-1010.566956	883.201111	271.292908	-1011.838074	875.014771	125.889168	-977.090759	477.066772	292.965851	-906.362305	479.433746	164.003189	-1032.804443	70.613739	269.031647	-1135.197754	177.735275	197.710205	-1011.202576	879.108032	205.777527	-998.414490	1025.728882	141.349152	-874.844360	59.163387	288.795807	-1015.013245	68.123566	189.676559	-927.073608	1365.952026	197.162643	-955.291260	1171.027344
220	2.1900	123.637215	-998.328064	884.216858	270.839691	-998.842224	876.637146	125.516655	-974.517273	477.352448	291.941040	-885.358643	482.625122	164.121658	-1032.245850	70.785851	267.538940	-1097.573975	168.724167	197.238464	-998.585144	880.427063	204.634964	-985.333069	1027.041992	141.310257	-874.336182	58.958946	289.496887	-969.831604	68.477249	189.592850	-913.421265	1367.373535	196.819824	-941.849670	1172.471680
221	2.2000	123.207146	-986.054443	884.961365	270.438232	-985.773987	877.946472	125.224411	-971.791382	477.642944	290.901428	-865.028442	485.372559	164.286743	-1031.590820	70.960220	266.133179	-1059.034424	159.236893	196.822708	-985.914246	881.453918	203.582565	-972.227478	1028.059814	141.291031	-873.736145	58.761818	290.240723	-924.742065	68.494987	189.470551	-899.756226	1368.496948	196.465607	-928.386658	1173.618530
222	2.2100	122.831779	-973.723022	885.418640	270.082397	-972.617371	878.913757	125.020386	-968.874878	477.925201	289.844574	-845.375916	487.609436	164.504700	-1030.839600	71.135201	264.838318	-1019.523254	149.469376	196.457108	-973.170288	882.166260	202.628067	-959.085876	1028.760376	141.247818	-873.052490	58.562969	291.047089	-879.330872	68.791725	189.311478	-886.070496	1369.292114	196.105423	-914.898376	1174.438721
223	2.2200	122.505356	-961.312012	885.577820	269.766113	-959.357727	879.517456	124.908356	-965.737000	478.188049	288.775116	-826.398193	489.270721	164.786148	-1030.000366	71.315369	263.673279	-979.003662	139.646774	196.135742	-960.334961	882.547668	201.777420	-945.896667	1029.128662	141.147552	-872.301819	58.349689	291.899628	-833.625732	69.516586	189.120041	-872.356934	1369.736450	195.745895	-901.380859	1174.910156
224	2.2300	122.222214	-948.800720	885.433228	269.483765	-945.981628	879.744141	124.887352	-962.353882	478.422089	287.704010	-808.079346	490.298767	165.146393	-1029.089233	71.511330	262.650665	-937.471375	130.021622	195.853012	-947.391235	882.588745	201.034012	-932.647278	1029.156250	140.977219	-871.507874	58.107273	292.839447	-787.810120	70.524780	188.902725	-858.610046	1369.814453	195.394684	-887.830566	1175.017090
225	2.2400	121.976677	-936.169739	884.984924	269.229950	-932.476685	879.588745	124.951363	-958.705933	478.619843	286.644501	-790.384827	490.653595	165.602295	-1028.127075	71.738213	261.776672	-894.968811	120.866570	195.603317	-934.323242	882.286865	200.398666	-919.325195	1028.841797	140.748016	-870.696472	57.824116	293.912018	-741.943787	71.873085	188.667847	-844.824707	1369.519531	195.059875	-874.242615	1174.752319
226	2.2500	121.763557	-923.400757	884.238037	268.999878	-918.831604	879.054688	125.088882	-954.775208	478.775116	285.607269	-773.259521	490.322906	166.165848	-1027.137817	72.013542	261.050690	-851.600281	112.462044	195.381744	-921.116211	881.646423	199.869934	-905.916870	1028.190308	140.493607	-869.893188	57.495781	295.004608	-695.986816	73.974670	188.425079	-830.997314	1368.853516	194.749878	-860.611572	1174.116333
227	2.2600	121.578217	-910.477051	883.203064	268.789551	-905.036072	878.153442	125.282867	-950.543335	478.882446	284.596680	-756.627258	489.330414	166.836533	-1026.144043	72.354614	260.465790	-807.547363	105.078041	195.183884	-907.756592	880.678284	199.443893	-892.408264	1027.213501	140.259293	-869.117188	57.125233	295.863983	-649.996582	77.249695	188.185089	-817.124023	1367.826904	194.472946	-846.929871	1173.118164
228	2.2700	121.416756	-897.382874	881.895569	268.595764	-891.080872	876.904602	125.511009	-945.989868	478.937134	283.608368	-740.387939	487.739868	167.595062	-1025.161499	72.776001	260.008881	-763.078857	98.950722	195.006271	-894.231934	879.400146	199.114517	-878.784851	1025.929321	140.084320	-868.377686	56.722561	296.109222	-604.158203	81.900719	187.959198	-803.201599	1366.459106	194.236725	-833.188416	1171.775024
229	2.2800	121.276344	-884.104309	880.335571	268.416443	-876.958252	875.335022	125.746574	-941.091675	478.935272	282.632019	-724.417603	485.653473	168.400345	-1024.194458	73.287834	259.660980	-718.556458	94.257111	194.846390	-880.531372	877.835388	198.873978	-865.031738	1024.361206	139.986771	-867.670288	56.301346	295.441284	-558.777222	87.925652	187.758820	-789.226807	1364.777222	194.048431	-819.376526	1170.111816
230	2.2900	121.155083	-870.628662	878.547485	268.250671	-862.661743	873.478210	125.960442	-935.823425	478.874023	281.658600	-708.576416	483.204407	169.190704	-1023.236023	73.896004	259.397125	-674.433472	91.090347	194.702896	-866.645203	876.012939	198.713028	-851.134277	1022.538086	139.962524	-866.978271	55.869102	293.760193	-514.273315	95.290070	187.595276	-775.196167	1362.815918	193.914200	-805.481079	1168.160278
231	2.3000	121.052505	-856.944763	876.559204	268.099030	-848.186523	871.373657	126.123550	-930.157654	478.752197	280.688904	-692.724670	480.543152	169.889755	-1022.269958	74.604500	259.185425	-631.245728	89.437729	194.575790	-852.565674	873.966431	198.621185	-837.078491	1020.493103	139.990875	-866.276978	55.421890	291.036255	-471.174011	104.007462	187.479309	-761.105896	1360.616699	193.839203	-791.488708	1165.959839
232	2.3100	120.969246	-843.043152	874.401978	267.963440	-833.529419	869.065491	126.210121	-924.065369	478.570587	279.737549	-676.745300	477.819794	170.416519	-1021.276245	75.419022	258.985168	-589.591125	89.165176	194.466354	-838.286255	871.733704	198.587570	-822.851074	1018.263672	140.041718	-865.539490	54.945549	287.464996	-430.166534	114.113556	187.420807	-746.951538	1358.226318	193.827469	-777.384216	1163.554321
233	2.3200	120.907265	-828.916260	872.109436	267.847229	-818.689331	866.601929	126.200829	-917.517029	478.332153	278.826233	-660.564758	475.163605	170.697937	-1020.235168	76.350594	258.744781	-550.093689	90.013626	194.377274	-823.802856	869.355652	198.600861	-808.440796	1015.890503	140.086197	-864.743469	54.419830	283.491486	-392.024780	125.390541	187.428513	-732.728699	1355.695923	193.881653	-763.152344	1160.992920
