Sample #	FP2_COP_X	FP2_COP:Y	FP2_COP:Z	FP2_Ref_X	FP2_Ref_Y	FP2_Ref_Z	FP2_Force_X	FP2_Force_Y	FP2_Force_Z	FP2_Moment_X	FP2_Moment_Y	FP2_Moment_Z	FP4_COP_X	FP4_COP:Y	FP4_COP:Z	FP4_Ref_X	FP4_Ref_Y	FP4_Ref_Z	FP4_Force_X	FP4_Force_Y	FP4_Force_Z	FP4_Moment_X	FP4_Moment_Y	FP4_Moment_Z
86	137.501386	-323.955303	-0.167009	202.900345	-304.364990	-0.079583	-14.153507	5.434545	319.762622	-6265.008243	20913.790067	198.604263	-120.656459	-293.984863	-0.087266	-199.669022	-305.422272	-0.130892	12.433697	-1.937334	302.519937	3460.863451	-23902.734113	-1520.821002
87	137.277787	-323.404986	-0.167612	202.900345	-304.364990	-0.079583	-14.509108	5.697860	319.761965	-6088.693628	20985.184271	-24.378586	-119.723119	-294.653180	-0.086487	-199.669022	-305.422272	-0.130892	12.965742	-1.848145	300.746576	3239.555773	-24043.266078	-1465.150464
88	138.272755	-323.675630	-0.166002	202.900345	-304.364990	-0.079583	-14.423256	6.228565	319.761832	-6175.407522	20667.062178	87.253868	-119.659265	-293.809091	-0.086725	-199.669022	-305.422272	-0.130892	12.433243	-1.583766	301.810379	3505.764286	-24147.616671	-1464.956705
89	137.319202	-323.626471	-0.167441	202.900345	-304.364990	-0.079583	-13.886624	5.611957	318.346456	-6132.348555	20879.082848	50.011939	-119.885500	-294.037648	-0.086786	-199.669022	-305.422272	-0.130892	13.054700	-1.848157	300.037156	3416.636994	-23937.852172	-1539.422207
90	137.464060	-323.445552	-0.167315	202.900345	-304.364990	-0.079583	-14.420398	5.874715	319.053757	-6088.345573	20879.335636	105.879479	-119.464019	-293.417744	-0.086736	-199.669022	-305.422272	-0.130892	13.054466	-1.583039	299.327627	3594.053675	-24007.377095	-1446.364472
91	137.363077	-324.267221	-0.167061	202.900345	-304.364990	-0.079583	-15.037176	5.870502	316.928116	-6308.234802	20772.307951	105.605769	-118.877470	-294.156713	-0.086143	-199.669022	-305.422272	-0.130892	12.169570	-1.762139	299.327155	3372.933032	-24182.979331	-1557.953864
92	137.436017	-323.613626	-0.167274	202.900345	-304.364990	-0.079583	-14.416645	5.961697	316.220739	-6087.305431	20702.778552	12.963925	-118.974943	-293.430504	-0.086439	-199.669022	-305.422272	-0.130892	12.612026	-1.760923	299.682156	3594.466211	-24182.379999	-1409.135420
93	137.540245	-323.486864	-0.167182	202.900345	-304.364990	-0.079583	-14.773593	5.872556	318.345012	-6088.095182	20808.773546	180.317740	-120.190470	-293.917409	-0.087008	-199.669022	-305.422272	-0.130892	12.521096	-1.053195	300.746049	3460.785453	-23902.691525	-1390.721424
94	137.765034	-323.270735	-0.166955	202.900345	-304.364990	-0.079583	-15.128069	6.223724	317.281934	-5999.118556	20667.981861	124.716627	-120.095144	-294.494063	-0.086762	-199.669022	-305.422272	-0.130892	12.699914	-1.672021	300.391622	3283.531532	-23903.156390	-1465.169964
95	137.172984	-323.669416	-0.167637	202.900345	-304.364990	-0.079583	-14.684433	5.961036	317.636848	-6132.431373	20879.110290	105.814161	-120.400724	-293.784037	-0.087178	-199.669022	-305.422272	-0.130892	13.053623	-1.670909	301.101307	3505.102028	-23867.622136	-1520.805973
96	137.686730	-323.720756	-0.166850	202.900345	-304.364990	-0.079583	-15.040781	5.959922	319.052794	-6176.432907	20808.377737	291.791516	-119.469273	-294.370576	-0.086428	-199.669022	-305.422272	-0.130892	12.434108	-1.760898	301.100965	3328.421225	-24148.032865	-1390.720467
97	137.499977	-323.679580	-0.167147	202.900345	-304.364990	-0.079583	-14.773889	5.519751	319.761660	-6176.560094	20914.149286	12.727511	-120.377892	-293.797444	-0.087160	-199.669022	-305.422272	-0.130892	12.611841	-2.114142	301.455923	3505.211275	-23902.636146	-1557.966330
98	137.364062	-323.914326	-0.167233	202.900345	-304.364990	-0.079583	-14.060519	5.698208	315.867301	-6175.643156	20702.382743	124.437724	-121.117111	-294.865142	-0.087254	-199.669022	-305.422272	-0.130892	12.876584	-2.024684	302.520231	3194.579852	-23763.387760	-1539.612447
99	137.510682	-323.236532	-0.167349	202.900345	-304.364990	-0.079583	-14.326582	5.873426	315.512694	-5954.713845	20632.865062	31.795878	-120.538897	-294.213046	-0.087120	-199.669022	-305.422272	-0.130892	12.877208	-1.848365	300.746523	3371.920748	-23797.930596	-1465.151418
100	137.541084	-322.993994	-0.167423	202.900345	-304.364990	-0.079583	-14.417770	5.873844	317.283160	-5911.417277	20739.079545	199.214958	-120.051270	-294.077598	-0.086872	-199.669022	-305.422272	-0.130892	12.876775	-1.759798	301.101230	3416.746221	-23972.858370	-1576.582199
101	137.465338	-323.092270	-0.167487	202.900345	-304.364990	-0.079583	-14.418370	5.785817	317.991455	-5955.974834	20809.495325	273.517456	-121.345997	-294.489104	-0.087514	-199.669022	-305.422272	-0.130892	13.405623	-1.580534	304.294085	3327.694291	-23833.048655	-1483.752257
102	137.507070	-323.806496	-0.167074	202.900345	-304.364990	-0.079583	-14.505954	5.696815	317.637242	-6176.004031	20772.993141	124.402463	-119.821698	-292.899318	-0.087121	-199.669022	-305.422272	-0.130892	13.142816	-1.936038	301.101447	3771.473288	-24041.956658	-1502.003510
103	137.986107	-322.991719	-0.166764	202.900345	-304.364990	-0.079583	-14.595346	5.961314	317.282853	-5910.529952	20597.815583	87.681036	-120.122459	-294.103979	-0.086906	-199.669022	-305.422272	-0.130892	13.231144	-2.024036	301.811002	3416.799754	-24007.841960	-1520.813012
104	137.654488	-323.410241	-0.167050	202.900345	-304.364990	-0.079583	-14.061266	5.433778	317.283905	-6043.246749	20703.013047	31.629986	-119.411785	-293.672717	-0.086622	-199.669022	-305.422272	-0.130892	13.408799	-1.405608	298.263572	3505.353950	-23937.668409	-1650.883020
105	138.022116	-322.455592	-0.166974	202.900345	-304.364990	-0.079583	-14.417245	5.873670	316.929034	-5734.200058	20563.478726	218.165165	-119.630174	-294.050224	-0.086629	-199.669022	-305.422272	-0.130892	13.673783	-1.669601	300.392205	3416.909001	-24042.855971	-1557.973368
106	138.297691	-322.120400	-0.166730	202.900345	-304.364990	-0.079583	-14.242668	5.346065	320.470786	-5690.808311	20704.898142	199.559180	-119.535541	-294.036779	-0.086577	-199.669022	-305.422272	-0.130892	12.965947	-1.759927	300.037074	3416.897859	-24042.849887	-1539.387680
107	136.798869	-322.661134	-0.168688	202.900345	-304.364990	-0.079583	-14.328914	6.227102	315.866643	-5779.854906	20880.949648	180.739715	-120.167128	-294.225097	-0.086894	-199.669022	-305.422272	-0.130892	13.761891	-1.669149	301.101731	3372.257451	-23937.931882	-1446.520178
108	138.013721	-322.751892	-0.166841	202.900345	-304.364990	-0.079583	-14.775096	5.961280	319.053188	-5867.097277	20703.978460	162.096429	-120.840901	-294.386755	-0.087245	-199.669022	-305.422272	-0.130892	12.877661	-2.201932	301.456111	3327.475783	-23763.014774	-1409.432767
109	137.178267	-324.290052	-0.167324	202.900345	-304.364990	-0.079583	-14.678791	5.165136	316.574868	-6308.498043	20807.637663	161.390354	-120.655367	-294.424426	-0.087121	-199.669022	-305.422272	-0.130892	13.320131	-2.377384	302.520613	3327.935070	-23903.088844	-1595.243981
110	138.100913	-323.685843	-0.166252	202.900345	-304.364990	-0.079583	-14.509494	6.492019	317.282720	-6130.641966	20561.340841	-5.631617	-120.309009	-294.130522	-0.087010	-199.669022	-305.422272	-0.130892	13.317934	-1.492884	302.520322	3416.732899	-24007.805456	-1409.299123
111	137.693681	-323.570045	-0.166913	202.900345	-304.364990	-0.079583	-14.772394	6.048610	316.928421	-6087.290645	20667.531167	124.585990	-119.513650	-294.049935	-0.086559	-199.669022	-305.422272	-0.130892	13.231555	-1.847601	300.391998	3416.962535	-24077.839561	-1502.204303
112	137.932397	-321.885129	-0.167388	202.900345	-304.364990	-0.079583	-14.331985	5.698765	319.762228	-5602.996608	20775.959237	199.654558	-120.192577	-294.423276	-0.086844	-199.669022	-305.422272	-0.130892	12.875046	-1.405534	302.520028	3328.294038	-24043.094486	-1613.783632
113	138.420005	-323.281865	-0.165977	202.900345	-304.364990	-0.079583	-14.420472	5.786514	319.407927	-6042.898753	20597.176131	161.888040	-119.177100	-293.672134	-0.086481	-199.669022	-305.422272	-0.130892	13.674839	-1.581848	298.263789	3505.338428	-24007.560853	-1334.902803
114	137.617492	-323.667144	-0.166979	202.900345	-304.364990	-0.079583	-14.773445	6.048959	317.636672	-6131.682108	20737.897925	87.283927	-119.746331	-294.198072	-0.086650	-199.669022	-305.422272	-0.130892	13.407743	-1.493361	300.391988	3372.498211	-24007.964259	-1558.011416
115	137.836228	-322.972090	-0.166996	202.900345	-304.364990	-0.079583	-14.597226	6.226615	317.636846	-5911.222038	20668.524032	310.854662	-119.936850	-293.341245	-0.087045	-199.669022	-305.422272	-0.130892	13.054502	-2.024708	301.101423	3638.367827	-24007.260877	-1427.752244
116	137.586566	-324.405180	-0.166662	202.900345	-304.364990	-0.079583	-13.974438	5.875934	316.929690	-6352.099223	20701.517937	198.579399	-119.432232	-294.254179	-0.086444	-199.669022	-305.422272	-0.130892	13.320918	-1.582844	297.908841	3327.857071	-23903.046256	-1465.143426
117	138.054509	-323.186714	-0.166566	202.900345	-304.364990	-0.079583	-14.686010	5.961558	318.699194	-5999.090950	20667.972713	106.115889	-120.494370	-293.650694	-0.087278	-199.669022	-305.422272	-0.130892	12.698836	-1.494773	301.455773	3549.393162	-23867.493751	-1465.022247
118	138.164545	-323.047826	-0.166471	202.900345	-304.364990	-0.079583	-14.333570	6.316871	318.699542	-5954.713845	20632.865062	31.795878	-120.681368	-293.238251	-0.087525	-199.669022	-305.422272	-0.130892	13.407119	-1.669680	302.165727	3682.389377	-23867.175522	-1502.114133
119	137.877691	-323.548043	-0.166651	202.900345	-304.364990	-0.079583	-13.974964	5.876108	317.283816	-6087.165464	20632.253052	161.805092	-120.051270	-294.077598	-0.086872	-199.669022	-305.422272	-0.130892	12.787143	-1.317769	301.101031	3416.601366	-23972.779278	-1334.967389
120	137.354349	-323.092837	-0.167652	202.900345	-304.364990	-0.079583	-14.243958	6.316975	317.991453	-5955.989591	20844.736851	161.895279	-120.140944	-295.708377	-0.086392	-199.669022	-305.422272	-0.130892	12.698836	-1.494773	301.455773	2929.087145	-23974.021152	-1428.188359
121	138.087591	-322.099287	-0.167052	202.900345	-304.364990	-0.079583	-14.155018	6.140851	318.345798	-5646.250784	20634.488221	125.256801	-119.911276	-294.678525	-0.086592	-199.669022	-305.422272	-0.130892	13.230038	-1.493453	301.456091	3239.500060	-24043.235658	-1372.222386
122	137.681787	-322.753589	-0.167333	202.900345	-304.364990	-0.079583	-14.067959	6.230027	319.054105	-5867.666180	20809.900274	180.644332	-119.309512	-294.542561	-0.086276	-199.669022	-305.422272	-0.130892	13.229825	-1.493337	301.810827	3284.389999	-24253.166779	-1446.469665
123	137.907971	-322.812747	-0.166968	202.900345	-304.364990	-0.079583	-14.154492	6.140677	317.991672	-5866.999673	20668.703633	217.916326	-120.819019	-293.811972	-0.087420	-199.669022	-305.422272	-0.130892	12.520018	-0.875947	301.810199	3504.861250	-23797.581947	-1409.315104
124	137.021136	-322.738903	-0.168320	202.900345	-304.364990	-0.079583	-14.064354	6.140607	316.929427	-5823.857888	20880.696860	124.872128	-119.207440	-293.874813	-0.086433	-199.669022	-305.422272	-0.130892	13.142348	-1.405803	299.682358	3461.329502	-24112.712795	-1427.823864
125	137.795250	-323.305688	-0.166893	202.900345	-304.364990	-0.079583	-14.421302	6.051466	319.053669	-6043.883683	20773.714920	217.602164	-119.630174	-294.050224	-0.086629	-199.669022	-305.422272	-0.130892	14.026379	-1.049572	300.392214	3416.853288	-24042.825551	-1465.044313
126	137.539664	-322.716122	-0.167562	202.900345	-304.364990	-0.079583	-14.153893	6.228704	317.283377	-5823.191441	20739.511936	162.144117	-119.558594	-293.579862	-0.086740	-199.669022	-305.422272	-0.130892	13.142788	-1.582703	299.682416	3549.752131	-24007.499393	-1483.562020
127	137.541794	-323.132933	-0.167354	202.900345	-304.364990	-0.079583	-13.885047	5.611435	317.284080	-5955.503566	20738.854197	199.149638	-120.724769	-294.386467	-0.087175	-199.669022	-305.422272	-0.130892	13.140186	-0.962973	301.455863	3327.596186	-23798.040728	-1465.177956
128	137.722913	-323.326732	-0.166990	202.900345	-304.364990	-0.079583	-14.245009	6.317323	318.699673	-6043.635229	20773.632593	50.195460	-119.540735	-294.836868	-0.086318	-199.669022	-305.422272	-0.130892	12.609651	-1.317977	301.810398	3195.601113	-24183.401608	-1502.302460
129	137.209465	-323.412516	-0.167710	202.900345	-304.364990	-0.079583	-13.886402	5.876561	317.283947	-6044.134074	20844.277010	143.163957	-120.141097	-294.172951	-0.086895	-199.669022	-305.422272	-0.130892	13.408168	-1.493593	299.682546	3371.996567	-23832.926355	-1446.554707
130	138.015839	-323.166390	-0.166634	202.900345	-304.364990	-0.079583	-13.625604	6.320666	319.054717	-5999.188554	20703.247540	50.296038	-119.558226	-293.727771	-0.086691	-199.669022	-305.422272	-0.130892	12.522613	-1.407343	299.681987	3505.405284	-24007.597358	-1446.417547
131	138.125771	-323.027656	-0.166539	202.900345	-304.364990	-0.079583	-14.066152	5.876526	319.054282	-5955.197903	20668.262094	236.386360	-120.354750	-293.957689	-0.087094	-199.669022	-305.422272	-0.130892	12.963785	-1.317097	301.810610	3460.872414	-23937.693367	-1390.709914
132	136.986929	-323.413653	-0.168039	202.900345	-304.364990	-0.079583	-14.153893	6.228704	317.283377	-6044.467352	20914.880213	124.527904	-119.978253	-294.641330	-0.086644	-199.669022	-305.422272	-0.130892	12.875882	-1.229331	300.391583	3239.294909	-23938.268363	-1465.184992
133	137.501409	-323.327864	-0.167318	202.900345	-304.364990	-0.079583	-14.422131	6.316418	318.699411	-6044.161680	20844.286157	161.764642	-120.262145	-293.650117	-0.087139	-199.669022	-305.422272	-0.130892	13.229818	-1.405003	301.456062	3549.489086	-23937.454848	-1334.899282
134	137.130008	-323.032746	-0.168014	202.900345	-304.364990	-0.079583	-14.336354	6.758921	319.053447	-5956.766522	20985.970082	199.026238	-120.122459	-294.103979	-0.086906	-199.669022	-305.422272	-0.130892	12.964225	-1.493997	301.810668	3416.844325	-24007.866297	-1595.156378
135	138.193148	-323.221412	-0.166344	202.900345	-304.364990	-0.079583	-14.425211	6.405664	320.469994	-6043.620443	20738.385208	161.817525	-118.994408	-294.157004	-0.086213	-199.669022	-305.422272	-0.130892	12.788646	-1.495249	299.327439	3372.723501	-24147.910564	-1353.522063
136	136.875664	-323.628738	-0.168099	202.900345	-304.364990	-0.079583	-14.509264	6.139040	318.345273	-6133.291092	21020.365105	198.747337	-119.544019	-293.515073	-0.086752	-199.669022	-305.422272	-0.130892	13.052758	-1.493777	301.810721	3594.432783	-24182.361747	-1353.377865
137	136.913285	-323.434936	-0.168138	202.900345	-304.364990	-0.079583	-14.597078	6.403017	316.928507	-6044.715806	20914.962540	291.934585	-119.958089	-293.769442	-0.086917	-199.669022	-305.422272	-0.130892	13.142809	-1.847705	300.746682	3505.307180	-23972.589431	-1427.843368
138	137.836502	-323.879449	-0.166549	202.900345	-304.364990	-0.079583	-14.245912	6.494074	318.699585	-6219.937015	20737.474673	142.955565	-119.680858	-293.942755	-0.086695	-199.669022	-305.422272	-0.130892	13.052531	-1.316993	301.455927	3461.340644	-24112.718879	-1446.409553
139	137.284790	-323.314738	-0.167646	202.900345	-304.364990	-0.079583	-14.327255	5.697198	316.575128	-5999.797883	20773.940266	217.667482	-120.029581	-293.796579	-0.086951	-199.669022	-305.422272	-0.130892	13.052971	-1.493893	301.455985	3505.382999	-24007.585189	-1409.246047
140	136.762294	-322.997975	-0.168577	202.900345	-304.364990	-0.079583	-14.239745	5.697999	317.283511	-5912.735445	20986.213725	236.293018	-120.259588	-294.679391	-0.086800	-199.669022	-305.422272	-0.130892	12.876123	-1.582783	301.455908	3239.250338	-23938.244027	-1390.842602
141	137.168728	-322.836721	-0.168053	202.900345	-304.364990	-0.079583	-14.419199	6.050769	317.637197	-5868.247843	20880.572134	329.415043	-118.993304	-294.601257	-0.086067	-199.669022	-305.422272	-0.130892	12.522386	-1.230560	299.327193	3239.783244	-24148.259213	-1409.359232
142	138.015133	-323.028222	-0.166703	202.900345	-304.364990	-0.079583	-14.157876	6.494701	319.053842	-5955.350719	20703.555216	217.768062	-119.441794	-293.579571	-0.086670	-199.669022	-305.422272	-0.130892	12.876088	-1.141114	299.682112	3549.761093	-24042.458648	-1353.450444
143	137.387113	-322.636831	-0.167827	202.900345	-304.364990	-0.079583	-14.156447	6.317776	318.699804	-5823.885494	20880.706007	143.472920	-119.164059	-294.049066	-0.086350	-199.669022	-305.422272	-0.130892	12.964856	-1.406011	300.391694	3417.268004	-24182.875285	-1576.513138
144	137.022723	-323.371797	-0.168007	202.900345	-304.364990	-0.079583	-14.062769	5.522502	317.992112	-6044.647764	20950.180529	124.510276	-120.307223	-293.770309	-0.087126	-199.669022	-305.422272	-0.130892	12.786917	-1.140985	300.746237	3505.068600	-23867.603884	-1465.048785
145	137.688062	-323.229765	-0.167089	202.900345	-304.364990	-0.079583	-14.154944	6.229052	317.991628	-5999.451824	20738.583111	106.080629	-119.774876	-293.956248	-0.086746	-199.669022	-305.422272	-0.130892	13.404915	-0.696847	301.810671	3461.374072	-24112.737131	-1502.166254
146	137.863421	-323.360658	-0.166765	202.900345	-304.364990	-0.079583	-14.155913	5.700019	320.470741	-6088.165150	20844.033366	105.897108	-120.467807	-295.132905	-0.086777	-199.669022	-305.422272	-0.130892	13.671394	-1.049987	301.810947	3106.178305	-23903.566498	-1372.348037
147	137.463353	-323.307384	-0.167384	202.900345	-304.364990	-0.079583	-14.067056	6.053277	319.054194	-6044.424920	20879.615869	217.549281	-119.608564	-293.915963	-0.086660	-199.669022	-305.422272	-0.130892	12.699262	-1.495005	300.746300	3461.220240	-24077.692925	-1390.663876
148	137.611445	-323.188978	-0.167223	202.900345	-304.364990	-0.079583	-14.245009	6.317323	318.699673	-5999.895487	20809.215093	161.847586	-121.049166	-294.546884	-0.087317	-199.669022	-305.422272	-0.130892	12.343830	-1.230187	301.810210	3282.974142	-23728.074394	-1260.785182
149	137.795956	-323.443856	-0.166824	202.900345	-304.364990	-0.079583	-13.625152	6.232291	319.054761	-6087.887154	20773.462129	161.734577	-120.631759	-294.373465	-0.087124	-199.669022	-305.422272	-0.130892	12.785385	-0.610169	301.100799	3327.551616	-23798.016392	-1390.835566
150	137.242632	-322.954775	-0.167885	202.900345	-304.364990	-0.079583	-13.890163	6.407161	317.991933	-5912.056118	20880.255321	143.342285	-119.841703	-293.769152	-0.086848	-199.669022	-305.422272	-0.130892	12.609849	-1.141425	300.746131	3505.349570	-24007.566937	-1353.488492
151	137.605463	-322.713991	-0.167465	202.900345	-304.364990	-0.079583	-13.716571	6.585688	319.762705	-5867.888965	20880.453217	87.605326	-120.120999	-294.691442	-0.086713	-199.669022	-305.422272	-0.130892	12.608992	-1.052627	301.810311	3239.424241	-24008.239899	-1390.819585
152	137.388527	-322.913468	-0.167689	202.900345	-304.364990	-0.079583	-14.511596	6.492716	318.699191	-5911.918088	20880.209584	50.338533	-120.700488	-294.839749	-0.087012	-199.669022	-305.422272	-0.130892	13.228726	-1.051087	301.810682	3194.675791	-23833.354716	-1409.489359
153	137.828345	-323.126442	-0.166932	202.900345	-304.364990	-0.079583	-13.628914	6.762891	319.762748	-5999.702245	20809.151060	31.642415	-120.262145	-293.650117	-0.087139	-199.669022	-305.422272	-0.130892	13.051213	-0.786293	301.455752	3549.489086	-23937.454848	-1334.899282
154	137.098920	-323.552023	-0.167805	202.900345	-304.364990	-0.079583	-13.891370	6.848690	317.283462	-6088.538814	20879.399668	236.084631	-120.330391	-293.609278	-0.087193	-199.669022	-305.422272	-0.130892	13.141044	-1.051771	300.391684	3549.228202	-23832.449321	-1334.933812
155	137.427964	-323.210481	-0.167485	202.900345	-304.364990	-0.079583	-14.423864	6.758121	318.345095	-5999.910243	20844.456618	50.225524	-118.783816	-293.253783	-0.086382	-199.669022	-305.422272	-0.130892	12.786661	-0.610866	298.972412	3638.780363	-24182.263781	-1390.523193
156	136.836134	-323.192941	-0.168372	202.900345	-304.364990	-0.079583	-14.246815	6.670825	318.699497	-6001.075595	21056.297676	105.921973	-120.543303	-292.958919	-0.087534	-199.669022	-305.422272	-0.130892	13.051893	-1.316644	302.520105	3771.178995	-23936.940691	-1446.281337
157	137.285501	-323.453986	-0.167576	202.900345	-304.364990	-0.079583	-13.536525	6.938527	316.575691	-6043.828471	20773.696625	180.400688	-120.399150	-293.568151	-0.087248	-199.669022	-305.422272	-0.130892	12.964395	-0.964110	299.327370	3548.967303	-23727.437934	-1334.968344
158	136.321859	-324.037547	-0.168720	202.900345	-304.364990	-0.079583	-14.330795	6.492402	316.220606	-6221.505573	21055.170943	105.595380	-118.995511	-293.712749	-0.086359	-199.669022	-305.422272	-0.130892	12.876081	-1.052780	299.327346	3505.719716	-24147.592335	-1390.614316
159	137.431248	-323.272441	-0.167449	202.900345	-304.364990	-0.079583	-14.155248	6.493830	317.283245	-5999.742671	20773.921971	180.466006	-120.352513	-293.891073	-0.087114	-199.669022	-305.422272	-0.130892	12.699028	-1.229887	300.036740	3460.468855	-23797.655577	-1297.826898
160	138.168186	-322.692824	-0.166641	202.900345	-304.364990	-0.079583	-14.157129	6.759130	317.637238	-5822.123693	20562.945705	50.627824	-118.995879	-293.564664	-0.086408	-199.669022	-305.422272	-0.130892	12.876520	-1.229680	299.327405	3549.955136	-24147.433530	-1241.902023
161	136.652454	-323.199405	-0.168641	202.900345	-304.364990	-0.079583	-14.684589	6.402216	316.220125	-5956.530887	20950.649518	161.842390	-119.811865	-294.603291	-0.086557	-199.669022	-305.422272	-0.130892	13.052708	-0.875440	299.327394	3239.085378	-23903.199596	-1260.754167
162	136.874970	-323.275284	-0.168273	202.900345	-304.364990	-0.079583	-14.157055	6.847331	317.283068	-6000.699994	20950.451612	217.579339	-119.535174	-294.184511	-0.086528	-199.669022	-305.422272	-0.130892	12.786243	-0.698968	300.036619	3372.462602	-24042.899177	-1353.556595
163	137.836937	-323.110875	-0.166927	202.900345	-304.364990	-0.079583	-14.334252	6.758225	317.636975	-5955.059873	20668.216357	143.382738	-119.840971	-294.063928	-0.086751	-199.669022	-305.422272	-0.130892	13.317459	-0.874315	300.746468	3416.688328	-24007.781120	-1334.955879
