Sample #	FP2_COP_X	FP2_COP:Y	FP2_COP:Z	FP2_Ref_X	FP2_Ref_Y	FP2_Ref_Z	FP2_Force_X	FP2_Force_Y	FP2_Force_Z	FP2_Moment_X	FP2_Moment_Y	FP2_Moment_Z	FP4_COP_X	FP4_COP:Y	FP4_COP:Z	FP4_Ref_X	FP4_Ref_Y	FP4_Ref_Z	FP4_Force_X	FP4_Force_Y	FP4_Force_Z	FP4_Moment_X	FP4_Moment_Y	FP4_Moment_Z
5597	125.042298	-303.134647	-0.195739	202.900341	-304.364990	-0.079583	-27.574177	1.205653	306.642260	375.583484	23878.377608	1174.243067	-186.838659	-290.143458	-0.128201	-199.669022	-305.422272	-0.130892	21.014412	-1.647162	313.166987	4786.180762	-4018.730052	-2604.507752
5598	124.627632	-302.412559	-0.196710	202.900341	-304.364990	-0.079583	-27.129867	1.119193	305.934739	595.708258	23950.096444	1137.332909	-187.022757	-289.948293	-0.128375	-199.669022	-305.422272	-0.130892	20.483686	-2.267051	314.940524	4874.709498	-3983.490669	-2548.708875
5599	125.618581	-303.275457	-0.194815	202.900341	-304.364990	-0.079583	-26.778026	1.386478	306.643352	332.427093	23701.631767	1155.665207	-186.331137	-290.072797	-0.127920	-199.669022	-305.422272	-0.130892	20.750542	-2.002087	311.748000	4786.495178	-4158.718438	-2548.704401
5600	126.167623	-303.274363	-0.194001	202.900341	-304.364990	-0.079583	-26.865308	1.032698	306.997523	333.259205	23560.386100	1081.332738	-185.785956	-289.364191	-0.127825	-199.669022	-305.422272	-0.130892	20.836056	-1.470238	314.585738	5052.951710	-4368.062618	-2529.890426
5601	125.493462	-303.702474	-0.194791	202.900341	-304.364990	-0.079583	-26.951241	1.031375	305.226795	200.501975	23630.368149	1174.105188	-186.435840	-290.476229	-0.127851	-199.669022	-305.422272	-0.130892	21.278936	-1.469254	314.231267	4697.866387	-4158.950876	-2585.929100
5602	125.475547	-302.847132	-0.195238	202.900341	-304.364990	-0.079583	-27.041076	0.766667	306.997393	464.352061	23772.907104	1137.225097	-185.869140	-288.915401	-0.128022	-199.669022	-305.422272	-0.130892	20.484934	-1.914413	311.393075	5141.417718	-4297.831603	-2511.274681
5603	125.489771	-302.980382	-0.195151	202.900341	-304.364990	-0.079583	-27.040255	1.119297	305.226620	420.932594	23631.494882	1174.431783	-186.331490	-289.930615	-0.127967	-199.669022	-305.422272	-0.130892	20.926290	-1.470947	311.747931	4830.896274	-4158.650897	-2678.778663
5604	126.011428	-302.261397	-0.194731	202.900341	-304.364990	-0.079583	-26.951840	0.943348	305.935090	641.821671	23526.734438	1230.613077	-186.331137	-290.072797	-0.127920	-199.669022	-305.422272	-0.130892	21.103578	-1.558957	311.748066	4786.550891	-4158.748858	-2641.633090
5605	125.166858	-302.690785	-0.195773	202.900341	-304.364990	-0.079583	-26.684128	0.855808	304.873151	508.688851	23702.560597	1211.728292	-186.780258	-290.073913	-0.128189	-199.669022	-305.422272	-0.130892	20.837977	-1.559617	311.747907	4786.191904	-4018.736136	-2623.093441
5606	126.659889	-302.990771	-0.193410	202.900341	-304.364990	-0.079583	-26.688858	0.857375	308.060251	421.516262	23490.329589	1267.505600	-186.173132	-289.877268	-0.127889	-199.669022	-305.422272	-0.130892	20.927148	-1.559745	310.683752	4830.916382	-4193.617700	-2567.252043
5607	125.686589	-303.552865	-0.194578	202.900341	-304.364990	-0.079583	-26.505953	0.856365	304.165163	245.282111	23489.391612	1192.841708	-187.049662	-289.418171	-0.128565	-199.669022	-305.422272	-0.130892	21.013965	-1.381929	312.812164	5007.641281	-3948.183009	-2622.983771
5608	125.887103	-302.539937	-0.194778	202.900341	-304.364990	-0.079583	-26.771711	0.766806	304.518939	553.982607	23455.694212	1249.118378	-186.667978	-290.073634	-0.128122	-199.669022	-305.422272	-0.130892	20.660469	-1.383157	311.747743	4786.234294	-4053.713398	-2548.738931
5609	125.972852	-301.819126	-0.195005	202.900341	-304.364990	-0.079583	-26.770430	0.413478	304.873241	774.523558	23456.784356	1175.042478	-186.339840	-290.351897	-0.127834	-199.669022	-305.422272	-0.130892	20.570674	-1.559348	314.585608	4742.302152	-4193.856214	-2623.062428
5610	125.678442	-301.958715	-0.195374	202.900341	-304.364990	-0.079583	-26.857941	0.412677	304.164858	730.229424	23491.870426	1193.560215	-186.989327	-290.484032	-0.128180	-199.669022	-305.422272	-0.130892	20.483396	-1.295263	311.392872	4653.010871	-3949.045817	-2567.438763
5611	125.665493	-301.654469	-0.195542	202.900341	-304.364990	-0.079583	-26.501592	0.413792	302.748912	818.915142	23386.417598	1212.344182	-186.488414	-290.125297	-0.127997	-199.669022	-305.422272	-0.130892	20.482765	-1.383249	312.811846	4786.475073	-4123.753100	-2660.231021
5612	125.964277	-302.095983	-0.194882	202.900341	-304.364990	-0.079583	-26.503095	0.502515	303.457119	686.782036	23350.457584	1249.367223	-186.770369	-290.335990	-0.128097	-199.669022	-305.422272	-0.130892	20.392282	-0.940754	314.230562	4742.032303	-4053.890455	-2753.209268
5613	126.554698	-302.394512	-0.193859	202.900341	-304.364990	-0.079583	-26.770430	0.413478	304.873241	598.998244	23279.399064	1230.671156	-186.168031	-290.141792	-0.127800	-199.669022	-305.422272	-0.130892	20.660497	-1.736492	313.166805	4786.724813	-4228.752055	-2641.610070
5614	125.886364	-302.395183	-0.194850	202.900341	-304.364990	-0.079583	-27.037397	0.765448	304.518545	598.096135	23455.910410	1230.583012	-185.945676	-290.732752	-0.127473	-199.669022	-305.422272	-0.130892	20.661327	-1.471955	310.683564	4565.187016	-4264.306029	-2641.731250
5615	126.489294	-301.664718	-0.194315	202.900341	-304.364990	-0.079583	-27.123626	0.411319	304.164465	819.636800	23245.214380	1212.414694	-186.248336	-290.532964	-0.127720	-199.669022	-305.422272	-0.130892	20.749018	-1.559605	312.457327	4653.641886	-4194.070394	-2604.529815
5616	125.758690	-302.239357	-0.195117	202.900341	-304.364990	-0.079583	-27.123856	0.764298	303.101942	642.653781	23385.488771	1156.281097	-186.397050	-290.448518	-0.127837	-199.669022	-305.422272	-0.130892	21.280843	-1.381966	310.683906	4653.467959	-4124.065245	-2604.552835
5617	125.875144	-302.238762	-0.194944	202.900341	-304.364990	-0.079583	-27.121146	0.234046	303.102207	642.751386	23350.213943	1212.100536	-186.593229	-290.128807	-0.128059	-199.669022	-305.422272	-0.130892	20.838820	-1.471748	309.974228	4741.965446	-4053.853951	-2641.694157
5618	125.343073	-301.944031	-0.195879	202.900341	-304.364990	-0.079583	-26.678642	0.501087	302.394480	730.409846	23456.568157	1193.577844	-186.809525	-290.108764	-0.128195	-199.669022	-305.422272	-0.130892	20.571730	-1.471595	312.457192	4786.203047	-4018.742220	-2641.679130
5619	125.848701	-302.241837	-0.194982	202.900341	-304.364990	-0.079583	-26.947258	0.765378	303.456330	642.626176	23385.497918	1174.881782	-186.532753	-290.318385	-0.127961	-199.669022	-305.422272	-0.130892	20.658754	-1.205561	313.876072	4742.072512	-4123.820644	-2530.156760
5620	125.459807	-301.943434	-0.195706	202.900341	-304.364990	-0.079583	-26.855314	0.411807	302.394261	730.562672	23421.273081	1212.195914	-186.598899	-290.692392	-0.127878	-199.669022	-305.422272	-0.130892	20.925432	-1.382149	312.812111	4609.032690	-4089.163323	-2567.419261
5621	125.991579	-302.238167	-0.194771	202.900341	-304.364990	-0.079583	-26.765996	0.059106	303.102820	642.848960	23314.944976	1267.920338	-186.823756	-290.267834	-0.128152	-199.669022	-305.422272	-0.130892	20.926531	-1.824398	312.812256	4741.889628	-4018.858437	-2660.292089
5622	125.955574	-302.375435	-0.194757	202.900341	-304.364990	-0.079583	-26.855240	0.500008	302.040092	599.206272	23244.087647	1212.088100	-186.524364	-290.608392	-0.127861	-199.669022	-305.422272	-0.130892	21.014589	-1.205610	311.038425	4609.077261	-4089.187659	-2641.762261
5623	125.950353	-301.353841	-0.195268	202.900341	-304.364990	-0.079583	-27.030105	0.057226	302.040050	907.809011	23245.665073	1212.545331	-186.440945	-291.068391	-0.127660	-199.669022	-305.422272	-0.130892	20.571716	-1.294927	311.747661	4476.167271	-4124.505780	-2604.658988
5624	126.016733	-301.943882	-0.194879	202.900341	-304.364990	-0.079583	-26.764115	-0.206194	302.748827	731.173926	23280.102547	1286.669289	-186.470982	-291.100985	-0.127667	-199.669022	-305.422272	-0.130892	20.659604	-1.206025	312.457158	4476.178413	-4124.511864	-2623.244677
5625	126.188576	-302.228298	-0.194484	202.900341	-304.364990	-0.079583	-26.852530	-0.030244	302.040356	643.598284	23173.720892	1249.390048	-186.665152	-291.211134	-0.127748	-199.669022	-305.422272	-0.130892	20.837098	-1.205817	311.747791	4431.691561	-4054.624883	-2641.879923
5626	126.626332	-301.791696	-0.194049	202.900341	-304.364990	-0.079583	-26.765848	0.235509	302.394481	776.425391	23068.484882	1231.038204	-186.199992	-291.478526	-0.127381	-199.669022	-305.422272	-0.130892	20.570830	-0.852794	311.392779	4343.412083	-4194.865664	-2679.059069
5627	125.951845	-301.645725	-0.195122	202.900341	-304.364990	-0.079583	-27.031912	0.410727	302.039873	819.581588	23245.232675	1249.616063	-186.236600	-291.112597	-0.127523	-199.669022	-305.422272	-0.130892	20.572772	-1.207174	309.619245	4431.907873	-4159.605586	-2567.502393
5628	126.018221	-302.235083	-0.194733	202.900341	-304.364990	-0.079583	-26.676458	-0.028990	302.748870	643.001776	23279.651854	1286.538651	-186.204590	-289.627984	-0.127990	-199.669022	-305.422272	-0.130892	20.660242	-1.206373	311.392949	4919.589256	-4193.409600	-2604.370588
5629	125.977060	-301.349709	-0.195230	202.900341	-304.364990	-0.079583	-26.941920	0.234255	301.685967	907.823827	23210.411830	1324.167315	-187.032163	-290.676781	-0.128143	-199.669022	-305.422272	-0.130892	20.305470	-1.206905	312.456946	4608.707130	-3949.168121	-2604.636923
5630	125.770269	-301.493049	-0.195466	202.900341	-304.364990	-0.079583	-26.852834	0.234534	301.332004	863.778361	23245.421433	1175.278887	-186.281549	-291.589637	-0.127394	-199.669022	-305.422272	-0.130892	20.571475	-0.941476	310.683336	4298.989414	-4159.966405	-2660.511428
5631	126.157947	-301.502540	-0.194886	202.900341	-304.364990	-0.079583	-26.588726	0.236414	302.394743	863.848389	23210.149894	1249.699014	-187.406131	-292.282870	-0.127841	-199.669022	-305.422272	-0.130892	20.658746	-1.117227	313.521307	4120.876554	-3845.373804	-2604.963369
5632	126.861272	-300.933736	-0.194122	202.900341	-304.364990	-0.079583	-26.768853	0.412956	303.810895	1040.706624	23105.159481	1268.613979	-186.343828	-291.084428	-0.127597	-199.669022	-305.422272	-0.130892	20.747253	-0.763671	312.102329	4476.254232	-4159.507623	-2604.647478
5633	126.060485	-301.923772	-0.194824	202.900341	-304.364990	-0.079583	-26.763672	0.323013	300.623840	732.103641	23103.582053	1268.156747	-187.114623	-291.070065	-0.128063	-199.669022	-305.422272	-0.130892	20.393551	-0.853117	311.747410	4475.667792	-3914.509090	-2641.899425
5634	125.834981	-301.646322	-0.195295	202.900341	-304.364990	-0.079583	-26.676310	0.147412	302.040531	819.428772	23280.525797	1230.997750	-186.137624	-291.700690	-0.127271	-199.669022	-305.422272	-0.130892	21.103762	-1.205738	309.974299	4254.698057	-4195.049419	-2567.597033
5635	126.456673	-302.090356	-0.194154	202.900341	-304.364990	-0.079583	-27.031230	-0.030627	303.102471	687.684145	23173.946237	1249.455367	-186.724778	-290.992437	-0.127855	-199.669022	-305.422272	-0.130892	20.746395	-0.674873	313.166509	4520.297578	-4054.380278	-2567.483847
5636	126.775517	-301.510777	-0.193966	202.900341	-304.364990	-0.079583	-26.940483	-0.560252	303.456992	864.417231	23104.239798	1231.151212	-186.633719	-291.891274	-0.127506	-199.669022	-305.422272	-0.130892	20.836424	-0.763800	311.038173	4210.045979	-4055.163378	-2604.841234
5637	126.420793	-301.935219	-0.194283	202.900341	-304.364990	-0.079583	-27.028750	-0.207900	302.040182	732.048429	23103.600348	1305.358239	-187.224787	-291.923464	-0.127850	-199.669022	-305.422272	-0.130892	20.835999	-0.763568	311.747646	4209.678030	-3880.191646	-2716.413894
5638	126.564312	-301.785058	-0.194144	202.900341	-304.364990	-0.079583	-27.204442	-0.385730	301.685883	776.467813	23033.222491	1324.059504	-186.828437	-292.289406	-0.127493	-199.669022	-305.422272	-0.130892	20.749415	-1.206502	310.328824	4076.955796	-3985.521727	-2697.873288
5639	125.732538	-301.481687	-0.195528	202.900341	-304.364990	-0.079583	-26.848547	-0.296241	300.269892	863.973599	23174.865920	1286.918134	-186.567422	-291.369029	-0.127637	-199.669022	-305.422272	-0.130892	20.570405	-0.852561	312.102252	4387.466572	-4089.744403	-2660.481371
5640	126.417809	-301.351451	-0.194575	202.900341	-304.364990	-0.079583	-26.940639	-0.119072	302.040269	908.309850	23104.529176	1361.422056	-186.858435	-292.034345	-0.127594	-199.669022	-305.422272	-0.130892	20.304123	-0.322870	311.037710	4165.603211	-3985.301466	-2697.820213
5641	125.951845	-301.645725	-0.195122	202.900341	-304.364990	-0.079583	-26.674955	-0.117714	302.040663	819.526376	23245.250970	1286.817555	-186.789968	-292.079718	-0.127538	-199.669022	-305.422272	-0.130892	20.835786	-0.763451	312.102382	4165.601028	-4020.253659	-2549.121971
5642	125.825676	-301.924972	-0.195172	202.900341	-304.364990	-0.079583	-26.587453	0.500669	300.624014	731.715222	23174.189880	1286.722177	-186.872675	-292.191941	-0.127551	-199.669022	-305.422272	-0.130892	20.748118	-0.940804	311.392915	4121.213257	-3985.375090	-2586.331640
5643	126.276164	-301.793486	-0.194568	202.900341	-304.364990	-0.079583	-26.764944	0.058758	302.394569	775.746115	23174.433521	1323.988988	-186.019704	-292.376641	-0.126979	-199.669022	-305.422272	-0.130892	20.659384	-1.117575	312.457128	4077.595773	-4265.505314	-2604.851787
5644	126.041946	-301.648909	-0.194987	202.900341	-304.364990	-0.079583	-26.766751	0.412259	302.394393	819.471164	23245.269265	1324.019046	-186.454217	-291.794826	-0.127430	-199.669022	-305.422272	-0.130892	20.834907	-0.409652	312.102266	4254.602129	-4125.086858	-2697.721097
5645	125.717371	-301.500977	-0.195541	202.900341	-304.364990	-0.079583	-26.407916	-0.381482	302.041189	863.307094	23316.062562	1249.646125	-186.518699	-292.888571	-0.127111	-199.669022	-305.422272	-0.130892	20.747012	-0.410220	311.038004	3899.816929	-4090.913274	-2530.672488
5646	125.616486	-301.775893	-0.195556	202.900341	-304.364990	-0.079583	-26.496107	0.059071	300.270240	775.565693	23209.735790	1323.971359	-186.180381	-293.172757	-0.126815	-199.669022	-305.422272	-0.130892	20.571043	-0.852910	311.038043	3811.505712	-4196.181169	-2660.791834
5647	125.252899	-302.087135	-0.195942	202.900341	-304.364990	-0.079583	-26.321161	-0.027528	302.041144	685.992286	23456.452578	1416.721474	-187.029343	-291.811689	-0.127769	-199.669022	-305.422272	-0.130892	20.480121	-0.233516	312.456732	4254.133898	-3950.061346	-2642.020603
5648	124.976621	-301.639725	-0.196572	202.900341	-304.364990	-0.079583	-26.408597	0.059872	300.978622	818.222996	23457.137766	1435.518115	-186.661973	-292.490817	-0.127327	-199.669022	-305.422272	-0.130892	20.656953	0.032042	311.747278	4032.669733	-4055.561319	-2474.847319
5649	126.246957	-301.360288	-0.194824	202.900341	-304.364990	-0.079583	-26.411225	0.060743	302.749219	907.823827	23210.411830	1324.167315	-186.817419	-292.818495	-0.127313	-199.669022	-305.422272	-0.130892	20.743971	0.386410	312.811423	3943.978708	-4020.804320	-2549.254660
5650	125.497413	-301.482889	-0.195876	202.900341	-304.364990	-0.079583	-26.321695	0.590229	300.270238	863.585120	23245.485465	1305.483681	-186.732398	-293.836416	-0.126929	-199.669022	-305.422272	-0.130892	20.391169	-0.321837	313.520886	3633.838063	-4056.601182	-2623.771915
5651	126.236580	-301.051800	-0.194991	202.900341	-304.364990	-0.079583	-26.675259	0.147064	301.332310	996.647698	23104.924984	1249.947853	-186.997397	-293.060399	-0.127342	-199.669022	-305.422272	-0.130892	20.480546	-0.233748	311.747259	3855.244806	-3951.070793	-2698.017487
5652	126.418555	-301.497393	-0.194502	202.900341	-304.364990	-0.079583	-26.676761	0.235787	302.040486	864.389625	23104.248946	1249.751897	-185.679752	-293.936314	-0.126265	-199.669022	-305.422272	-0.130892	20.657846	-0.498426	312.456925	3590.295910	-4371.727410	-2623.694863
5653	126.131091	-301.506484	-0.194924	202.900341	-304.364990	-0.079583	-26.500237	0.148666	302.749044	863.474695	23245.522055	1379.887030	-186.676757	-292.505515	-0.127331	-199.669022	-305.422272	-0.130892	20.126199	-0.234512	312.101783	4032.736589	-4055.597823	-2586.361697
5654	126.337246	-301.509228	-0.194617	202.900341	-304.364990	-0.079583	-26.764189	-0.294395	303.102997	863.599935	23210.232222	1417.106153	-186.430582	-292.592178	-0.127155	-199.669022	-305.422272	-0.130892	20.301550	-0.056475	314.230218	4032.975187	-4160.590694	-2549.155545
5655	126.095555	-301.641337	-0.194911	202.900341	-304.364990	-0.079583	-27.119043	0.233350	301.685705	819.804432	23174.668014	1342.655113	-186.428480	-293.438556	-0.126877	-199.669022	-305.422272	-0.130892	20.566492	0.209534	314.230290	3767.039203	-4161.257572	-2567.900460
5656	125.315185	-301.623226	-0.196078	202.900341	-304.364990	-0.079583	-26.493701	-0.206403	299.562121	819.471164	23245.269265	1324.019046	-186.398867	-293.270056	-0.126914	-199.669022	-305.422272	-0.130892	20.832518	0.209962	313.520976	3811.363033	-4161.147442	-2567.873923
5657	126.269662	-302.218958	-0.194368	202.900341	-304.364990	-0.079583	-26.408146	-0.028503	300.978666	643.918681	23067.891170	1398.249265	-187.164827	-293.824403	-0.127192	-199.669022	-305.422272	-0.130892	20.656981	-0.321293	313.166339	3633.434508	-3916.565101	-2530.889265
5658	127.066048	-301.938519	-0.193324	202.900341	-304.364990	-0.079583	-26.322213	-0.027180	302.749395	732.687298	22962.418713	1361.231296	-186.346462	-293.746770	-0.126727	-199.669022	-305.422272	-0.130892	21.008075	0.476216	314.939940	3678.420355	-4196.450727	-2475.013582
5659	125.587080	-301.193025	-0.195886	202.900341	-304.364990	-0.079583	-26.227787	-0.558024	300.625068	951.701814	23245.954452	1342.815809	-187.014365	-293.326190	-0.127265	-199.669022	-305.422272	-0.130892	20.300245	0.297557	314.939574	3810.972800	-3986.164274	-2642.274472
5660	125.650888	-301.054793	-0.195859	202.900341	-304.364990	-0.079583	-26.406864	-0.381830	301.332969	995.662770	23281.463773	1305.662008	-186.789636	-294.310854	-0.126808	-199.669022	-305.422272	-0.130892	21.007855	0.564666	314.939911	3500.797278	-4056.895076	-2512.337150
5661	125.827924	-302.364862	-0.194952	202.900341	-304.364990	-0.079583	-26.497084	0.147621	300.624321	599.180662	23173.605313	1472.534045	-186.205694	-293.438002	-0.126743	-199.669022	-305.422272	-0.130892	20.832313	0.121744	314.230478	3767.179697	-4231.242517	-2512.120374
5662	126.083683	-301.186281	-0.195152	202.900341	-304.364990	-0.079583	-26.406191	-0.205602	300.270504	952.465902	23069.486890	1435.907988	-186.347511	-293.324534	-0.126865	-199.669022	-305.422272	-0.130892	21.184923	0.565106	314.940017	3811.449998	-4196.150749	-2567.862413
5663	125.222621	-301.215772	-0.196416	202.900341	-304.364990	-0.079583	-26.231318	-0.380402	302.395577	950.438861	23493.070337	1342.692408	-187.233502	-294.593452	-0.126981	-199.669022	-305.422272	-0.130892	20.566286	0.121317	314.939791	3411.777051	-3917.097514	-2475.264888
5664	126.621862	-300.917068	-0.194486	202.900341	-304.364990	-0.079583	-26.586920	-0.117087	302.394920	1040.721420	23069.910143	1380.236450	-186.043039	-294.053043	-0.126444	-199.669022	-305.422272	-0.130892	20.565641	0.209999	315.649235	3589.999415	-4301.655824	-2419.275793
5665	125.911109	-300.902642	-0.195548	202.900341	-304.364990	-0.079583	-26.227409	-0.734600	300.979282	1040.152568	23175.822192	1398.784250	-186.250440	-293.759631	-0.126665	-199.669022	-305.422272	-0.130892	20.740724	1.094822	315.294314	3678.574168	-4231.487120	-2586.516450
5666	125.979300	-301.788048	-0.195011	202.900341	-304.364990	-0.079583	-26.319281	-0.292828	301.687151	775.427663	23209.781528	1416.975515	-185.599465	-294.051941	-0.126179	-199.669022	-305.422272	-0.130892	21.007429	0.564899	315.649384	3590.347264	-4441.664171	-2419.229753
5667	126.182609	-301.060762	-0.195067	202.900341	-304.364990	-0.079583	-26.408819	-0.204731	302.041101	996.148854	23175.569401	1342.916388	-186.457259	-293.887789	-0.126747	-199.669022	-305.422272	-0.130892	20.742695	0.387107	314.939810	3634.054376	-4161.581885	-2549.394385
5668	125.912606	-301.195558	-0.195401	202.900341	-304.364990	-0.079583	-26.318681	-0.204801	300.978886	952.007475	23175.362349	1380.052927	-186.491389	-294.955079	-0.126418	-199.669022	-305.422272	-0.130892	20.388965	0.650996	313.165860	3279.314719	-4127.430683	-2456.690241
5669	125.550115	-301.474871	-0.195802	202.900341	-304.364990	-0.079583	-26.227113	-0.381796	299.562603	863.835569	23174.911657	1379.922290	-186.538471	-294.003086	-0.126758	-199.669022	-305.422272	-0.130892	21.185129	0.653324	314.230515	3589.620323	-4126.678008	-2512.261055
5670	126.473126	-301.489456	-0.194425	202.900341	-304.364990	-0.079583	-26.139825	-0.645598	301.333495	864.502054	23033.718922	1417.194297	-186.699185	-294.282489	-0.126763	-199.669022	-305.422272	-0.130892	20.473861	0.918191	318.132072	3545.328457	-4126.806394	-2568.044660
5671	126.120189	-301.198684	-0.195092	202.900341	-304.364990	-0.079583	-26.316045	-0.823254	301.333320	952.270685	23140.038496	1324.267889	-186.737452	-294.080189	-0.126852	-199.669022	-305.422272	-0.130892	21.272605	0.565791	316.358984	3589.544509	-4091.684202	-2530.858253
5672	126.619239	-301.777789	-0.194066	202.900341	-304.364990	-0.079583	-26.584366	-0.206159	300.978492	776.635374	22962.689797	1454.300405	-186.343664	-294.872731	-0.126356	-199.669022	-305.422272	-0.130892	21.007415	0.741566	314.939853	3323.813207	-4197.325701	-2456.640683
5673	126.526396	-301.188224	-0.194494	202.900341	-304.364990	-0.079583	-26.405362	-0.470554	300.624762	952.924340	22963.609477	1491.763171	-186.022076	-294.965851	-0.126133	-199.669022	-305.422272	-0.130892	20.474074	0.918075	317.777336	3324.205618	-4337.354965	-2530.936911
5674	125.575777	-301.323525	-0.195838	202.900341	-304.364990	-0.079583	-26.136672	-0.646643	299.208741	907.991398	23139.877183	1454.408217	-186.573170	-294.827734	-0.126509	-199.669022	-305.422272	-0.130892	20.739236	1.095635	317.777437	3368.128070	-4162.254851	-2586.725234
5675	126.491238	-301.175755	-0.194552	202.900341	-304.364990	-0.079583	-26.315224	-0.470624	299.562516	953.229972	22893.023233	1528.999554	-186.596802	-294.335279	-0.126684	-199.669022	-305.422272	-0.130892	20.919336	0.387779	315.649389	3500.915487	-4126.867853	-2419.386418
5676	126.643061	-301.040994	-0.194393	202.900341	-304.364990	-0.079583	-25.962102	-0.556666	300.625462	997.301352	22928.495965	1417.443136	-186.543865	-294.804026	-0.126499	-199.669022	-305.422272	-0.130892	20.739221	1.272302	317.067906	3368.072357	-4162.224431	-2493.796546
5677	125.848571	-301.187482	-0.195500	202.900341	-304.364990	-0.079583	-26.318082	-0.116774	300.270591	952.049837	23140.111676	1473.074221	-186.258035	-294.699395	-0.126362	-199.669022	-305.422272	-0.130892	21.093157	1.096631	318.132385	3412.613235	-4267.096467	-2419.393454
5678	126.291593	-301.189424	-0.194842	202.900341	-304.364990	-0.079583	-26.760058	-0.383989	300.624193	952.591142	23034.197056	1473.127111	-186.697800	-294.839821	-0.126579	-199.669022	-305.422272	-0.130892	20.474520	0.652841	318.132160	3367.974252	-4127.216504	-2475.222367
5679	125.930467	-301.469039	-0.195240	202.900341	-304.364990	-0.079583	-26.403711	-0.382875	299.208215	864.419236	23033.746364	1472.996474	-186.887964	-295.375290	-0.126518	-199.669022	-305.422272	-0.130892	20.916734	1.007509	317.422836	3190.525101	-4057.666003	-2512.522915
5680	125.966124	-301.186882	-0.195326	202.900341	-304.364990	-0.079583	-26.225003	-1.000075	300.271163	952.285471	23104.791112	1435.890358	-186.161345	-295.406951	-0.126072	-199.669022	-305.422272	-0.130892	21.181697	1.008517	318.487204	3191.122686	-4302.671352	-2493.856657
5681	126.457366	-301.458542	-0.194464	202.900341	-304.364990	-0.079583	-26.843209	-0.827364	298.499559	865.639787	22821.888964	1380.098577	-186.748807	-295.352508	-0.126442	-199.669022	-305.422272	-0.130892	21.271074	1.096606	316.713546	3190.534069	-4092.626723	-2382.412314
5682	125.773873	-301.310269	-0.195551	202.900341	-304.364990	-0.079583	-26.399424	-0.913650	298.146134	908.823539	22998.625656	1380.075752	-186.755399	-294.886813	-0.126599	-199.669022	-305.422272	-0.130892	20.915678	0.919756	319.551252	3368.007680	-4127.234756	-2530.979433
5683	126.334594	-300.573108	-0.195081	202.900341	-304.364990	-0.079583	-26.489866	-0.648802	298.499996	1129.865402	22858.577949	1454.875845	-186.021037	-295.384316	-0.125995	-199.669022	-305.422272	-0.130892	21.093150	1.184965	317.777620	3191.165077	-4337.648859	-2419.503123
5684	126.306418	-300.430707	-0.195193	202.900341	-304.364990	-0.079583	-26.222449	-1.089147	298.854736	1173.743379	22894.122525	1473.524216	-186.240291	-295.803330	-0.125990	-199.669022	-305.422272	-0.130892	20.827769	1.095855	317.777490	3057.972659	-4267.953188	-2345.262756
5685	126.217827	-300.869058	-0.195109	202.900341	-304.364990	-0.079583	-26.310034	-1.178149	298.500523	1041.540701	22893.428192	1436.126768	-186.628972	-295.846908	-0.126208	-199.669022	-305.422272	-0.130892	20.915231	1.184989	319.196428	3057.745200	-4162.964936	-2401.054598
5686	127.200505	-301.613589	-0.193284	202.900341	-304.364990	-0.079583	-26.048183	-0.734392	299.563042	822.026682	22680.534912	1547.509936	-185.721032	-295.684217	-0.125717	-199.669022	-305.422272	-0.130892	21.180818	1.362317	318.487087	3102.809292	-4442.893882	-2475.278004
5687	126.357373	-301.290824	-0.194694	202.900341	-304.364990	-0.079583	-26.309213	-0.825518	296.729719	910.128864	22716.257145	1473.220447	-186.110810	-295.866785	-0.125891	-199.669022	-305.422272	-0.130892	21.533882	1.452111	319.906185	3058.202291	-4337.985341	-2438.168426
5688	126.209450	-300.998948	-0.195058	202.900341	-304.364990	-0.079583	-26.133067	-0.736063	297.084063	997.967828	22787.305182	1454.715142	-186.095758	-295.856177	-0.125886	-199.669022	-305.422272	-0.130892	21.356368	1.716905	319.551255	3058.202291	-4337.985341	-2438.168426
5689	126.593026	-300.843943	-0.194565	202.900341	-304.364990	-0.079583	-26.134348	-0.382736	296.729761	1042.914118	22646.267904	1361.847190	-186.685998	-296.165797	-0.126138	-199.669022	-305.422272	-0.130892	21.533897	1.275444	320.615715	2969.117385	-4163.197372	-2438.279052
5690	126.446326	-300.849355	-0.194780	202.900341	-304.364990	-0.079583	-26.220724	-0.913267	297.084020	1042.360002	22716.942334	1492.017211	-186.263447	-296.451144	-0.125792	-199.669022	-305.422272	-0.130892	21.090577	1.451360	320.970128	2880.749982	-4303.387524	-2326.771709
5691	126.209450	-300.998948	-0.195058	202.900341	-304.364990	-0.079583	-26.398299	-0.825797	297.083713	997.912616	22787.323477	1491.916633	-187.163176	-296.610892	-0.126279	-199.669022	-305.422272	-0.130892	21.444064	1.540922	321.679753	2835.762184	-4023.502879	-2382.647638
5692	126.268215	-301.733346	-0.194609	202.900341	-304.364990	-0.079583	-26.045260	-0.382458	296.375797	777.732702	22715.626843	1566.027793	-185.798625	-295.599741	-0.125792	-199.669022	-305.422272	-0.130892	21.445574	1.275107	320.260926	3147.101158	-4442.765496	-2419.495131
